,Date,High,Low,Open,Close,Volume,Adj Close,%Gain or %Loss
0,2015-01-02,131.46000671386722,129.28999328613278,129.33999633789062,131.25999450683594,612000.0,109.83092498779295,0.0
1,2015-01-05,132.67999267578122,131.05999755859378,131.85000610351562,132.44999694824222,892500.0,110.82664489746094,-0.9065994904824591
2,2015-01-06,135.24000549316406,132.72999572753906,132.91000366210938,135.02000427246094,1636600.0,112.97706604003906,-1.940360425393599
3,2015-01-07,137.03999328613278,134.33000183105472,135.44000244140622,136.52999877929688,999200.0,114.24053192138672,-1.1183487328210078
4,2015-01-08,137.8800048828125,136.13999938964844,137.00999450683594,137.08000183105472,937400.0,114.70076751708984,-0.40284410508706625
5,2015-01-09,138.52000427246094,136.36000061035156,137.3800048828125,137.77000427246094,664900.0,115.2780990600586,-0.5033574789826895
6,2015-01-12,138.69000244140622,137.66000366210938,138.07000732421878,138.33999633789062,739100.0,115.75505065917969,-0.4137272611986295
7,2015-01-13,139.77999877929688,137.17999267578122,138.77999877929688,138.03999328613278,611900.0,115.50403594970705,0.21685923066319443
8,2015-01-14,139.77000427246094,136.38999938964844,137.42999267578122,139.66000366210938,1043900.0,116.85955047607422,-1.173580451151278
9,2015-01-15,140.33000183105472,139.10000610351562,139.71000671386722,139.97000122070312,618300.0,117.11898040771484,-0.22196588175935603
10,2015-01-16,141.3300018310547,139.07000732421878,139.8800048828125,141.08999633789062,731300.0,118.0561065673828,-0.8001679698648458
11,2015-01-20,141.86000061035156,140.07000732421878,141.5800018310547,140.52000427246094,884400.0,117.57913208007812,0.40399183515792075
12,2015-01-21,140.9600067138672,139.55999755859378,140.02999877929688,140.52000427246094,567000.0,117.57913208007812,0.0
13,2015-01-22,143.41000366210938,140.6300048828125,140.89999389648438,143.16000366210938,861800.0,119.78815460205078,-1.878735631497432
14,2015-01-23,143.1999969482422,142.0399932861328,143.0,142.6699981689453,519100.0,119.37814331054688,0.34227820664253994
15,2015-01-26,144.27000427246094,142.0,142.3000030517578,144.22999572753906,536800.0,120.6834487915039,-1.093430699246558
16,2015-01-27,145.10000610351562,143.55999755859375,143.67999267578125,144.22000122070312,698000.0,120.67512512207031,0.006929561902517039
17,2015-01-28,146.07000732421875,142.97999572753906,144.7100067138672,142.97999572753906,841600.0,119.63754272460938,0.8598013331496608
18,2015-01-29,143.97000122070312,142.00999450683594,143.32000732421875,143.44000244140625,742000.0,120.02245330810548,-0.32172802322904714
19,2015-01-30,144.07000732421875,138.80000305175778,142.69000244140625,138.80000305175778,1633000.0,116.13996887207031,3.234801527240532
20,2015-02-02,140.38999938964844,136.97000122070312,139.44999694824222,140.21000671386722,1535600.0,117.31976318359376,-1.0158527601643128
21,2015-02-03,141.91000366210938,139.00999450683594,139.52999877929688,141.80999755859375,747100.0,118.65853881835938,-1.1411388403908336
22,2015-02-04,142.19000244140625,140.10000610351562,141.5800018310547,141.1300048828125,892100.0,118.089599609375,0.479509687249157
23,2015-02-05,143.92999267578125,141.5800018310547,142.0,143.7899932861328,711400.0,120.31527709960938,-1.884778793516685
24,2015-02-06,143.5,140.27000427246094,143.4499969482422,140.9499969482422,1007600.0,117.93898010253906,1.9751001255276612
25,2015-02-09,141.44000244140625,140.08000183105472,140.44999694824222,140.19000244140622,595600.0,117.30304718017578,0.5391944116998038
26,2015-02-10,142.24000549316406,139.72999572753906,140.97000122070312,142.22000122070312,1226400.0,119.0016098022461,-1.4480339139343128
27,2015-02-11,142.86000061035156,139.91000366210938,142.4499969482422,140.9199981689453,830800.0,117.91383361816406,0.9140789204047409
28,2015-02-12,142.7100067138672,140.08999633789062,141.35000610351562,142.66000366210938,864800.0,119.36981964111328,-1.2347470307784245
29,2015-02-13,142.36000061035156,140.25,142.3000030517578,141.0800018310547,529900.0,118.0477294921875,1.1075296442560918
30,2015-02-17,141.7100067138672,139.77999877929688,140.9199981689453,140.25,705500.0,117.35321044921876,0.5883199746826105
31,2015-02-18,141.86000061035156,139.27999877929688,140.16999816894528,141.77999877929688,826300.0,118.63345336914062,-1.0909082205325313
32,2015-02-19,141.19000244140625,138.08999633789062,141.19000244140625,138.47000122070312,920200.0,115.86384582519531,2.334601204043095
33,2015-02-20,140.1199951171875,137.83999633789062,138.19000244140622,139.3699951171875,834200.0,116.61688995361328,-0.6499558666500639
34,2015-02-23,140.92999267578125,139.02999877929688,140.1300048828125,140.92999267578125,858300.0,117.92218780517578,-1.1193209537548205
35,2015-02-24,140.63999938964844,137.50999450683594,140.19999694824222,138.25999450683594,606900.0,115.68814086914062,1.8945563809740766
36,2015-02-25,139.66000366210938,137.47000122070312,138.58999633789062,137.66000366210938,785900.0,115.18608856201172,0.4339583889516916
37,2015-02-26,137.77000427246094,136.1300048828125,137.44999694824222,136.22999572753906,886300.0,113.98954010009766,1.0387969610115007
38,2015-02-27,137.83999633789062,135.57000732421878,136.3699951171875,137.41000366210938,774300.0,114.97689056396484,-0.866188043439667
39,2015-03-02,139.88999938964844,137.69999694824222,137.74000549316406,138.75999450683594,792800.0,116.10648345947266,-0.9824545584367964
40,2015-03-03,139.33000183105472,137.58999633789062,138.69000244140622,138.75,586900.0,116.09812927246094,0.007202729339575698
41,2015-03-04,138.66000366210938,136.96000671386722,138.60000610351562,137.30000305175778,792400.0,114.88484191894531,1.0450428455799754
42,2015-03-05,139.94999694824222,137.89999389648438,137.89999389648438,139.02999877929688,810100.0,116.33243560791016,-1.2600114268656915
43,2015-03-06,137.19999694824222,133.63999938964844,135.74000549316406,133.82000732421878,1181200.0,111.97300720214844,3.747386535871798
44,2015-03-09,135.25,133.86000061035156,134.25999450683594,134.94000244140622,730700.0,112.9101333618164,-0.8369414556030637
45,2015-03-10,135.72999572753906,134.52999877929688,134.82000732421878,134.75,777000.0,112.75115203857422,0.14080512669971576
46,2015-03-11,135.5,134.27999877929688,135.08999633789062,134.58000183105472,672400.0,112.6089096069336,0.12615819587776184
47,2015-03-12,137.63999938964844,135.41000366210938,135.49000549316406,137.33999633789062,839300.0,114.91832733154295,-2.050820678618116
48,2015-03-13,137.83000183105472,135.58999633789062,136.71000671386722,135.97999572753906,1046400.0,113.78033447265624,0.9902436628916328
49,2015-03-16,138.71000671386722,136.61000061035156,136.86000061035156,137.25,1044000.0,114.84302520751952,-0.9339640479218904
50,2015-03-17,137.86000061035156,136.39999389648438,136.67999267578122,137.50999450683594,562800.0,115.0605697631836,-0.1894313346709927
51,2015-03-18,141.72999572753906,137.08000183105472,137.16999816894528,141.1300048828125,906700.0,118.089599609375,-2.632543466356261
52,2015-03-19,141.89999389648438,140.25999450683594,140.99000549316406,141.14999389648438,690300.0,118.10628509521484,-0.01416354636172011
53,2015-03-20,144.9600067138672,141.0,141.02000427246094,144.72999572753906,1057100.0,121.10186004638672,-2.5363102981642105
54,2015-03-23,145.89999389648438,143.75,144.39999389648438,144.74000549316406,775800.0,121.11019897460938,-0.006916165218331001
55,2015-03-24,145.17999267578125,143.44000244140625,144.32000732421875,143.97999572753906,619100.0,120.47427368164062,0.5250861798957818
56,2015-03-25,144.7100067138672,140.83999633789062,143.99000549316406,141.16000366210938,956300.0,118.11470794677734,1.9585999090916124
57,2015-03-26,141.5500030517578,140.05000305175778,140.52999877929688,140.41000366210938,615800.0,117.48713684082031,0.5313119726146036
