,Date,High,Low,Open,Close,Volume,Adj Close,%Gain or %Loss
0,2016-11-10,32.34999847412109,29.81999969482422,32.040000915527344,30.32999992370605,35019100.0,28.74589729309082,0.0
1,2016-11-11,30.09000015258789,28.85000038146973,29.79999923706055,29.88999938964844,6020100.0,28.32887840270996,1.450710633578683
2,2016-11-14,30.43000030517578,28.75,29.34000015258789,30.190000534057614,4481900.0,28.61320495605469,-1.0036840098199182
3,2016-11-15,30.70000076293945,29.6200008392334,29.63999938964844,30.43000030517578,3667200.0,28.84066963195801,-0.7949644480708826
4,2016-11-16,32.040000915527344,30.61000061035156,30.770000457763672,31.70000076293945,4342300.0,30.04433822631836,-4.173514443072998
5,2016-11-17,33.064998626708984,30.63500022888184,31.399999618530273,32.509998321533196,5252000.0,30.81203842163086,-2.555197284224411
6,2016-11-18,33.09999847412109,31.790000915527344,32.139999389648445,32.68000030517578,4253400.0,30.97316169738769,-0.5229221544745002
7,2016-11-21,32.5,31.290000915527344,32.259998321533196,31.739999771118164,5036700.0,30.08225059509277,2.8763785963268247
8,2016-11-22,33.150001525878906,30.43000030517578,31.520000457763672,32.700000762939446,5601700.0,30.99210929870605,-3.0245778158285797
9,2016-11-23,33.470001220703125,32.5,32.700000762939446,33.02000045776367,3619500.0,31.29540061950684,-0.9785923160799971
10,2016-11-25,32.779998779296875,32.27000045776367,32.759998321533196,32.59000015258789,827800.0,30.88785552978516,1.302241972182285
11,2016-11-28,33.5,32.169998168945305,32.27000045776367,32.740001678466804,1928500.0,31.0300235748291,-0.46026856451856174
12,2016-11-29,33.360000610351555,32.720001220703125,33.049999237060554,33.189998626708984,2139500.0,31.45652198791504,-1.3744560939901989
13,2016-11-30,34.299999237060554,33.0,33.259998321533196,33.47999954223633,2764900.0,31.731372833251953,-0.8737599503664074
14,2016-12-01,33.259998321533196,32.185001373291016,33.040000915527344,32.509998321533196,2914900.0,30.81203842163086,2.897255776480635
15,2016-12-02,33.209999084472656,32.009998321533196,32.15999984741211,32.990001678466804,1213100.0,31.26696586608887,-1.47647918091609
16,2016-12-05,33.759998321533196,32.75,32.86999893188477,33.650001525878906,2004700.0,31.892492294311523,-2.000605680001819
17,2016-12-06,33.860000610351555,33.209999084472656,33.450000762939446,33.81999969482422,1622900.0,32.05362319946289,-0.5051951299751756
18,2016-12-07,34.97999954223633,34.0,34.06999969482422,34.75,3809400.0,32.935043334960945,-2.7498530856524743
19,2016-12-08,36.0,34.610000610351555,34.90999984741211,35.93000030517578,2603000.0,34.05341339111328,-3.395684331441097
20,2016-12-09,36.5099983215332,35.599998474121094,35.81999969482422,36.38000106811523,1993100.0,34.47991943359375,-1.2524374036106607
21,2016-12-12,37.21500015258789,36.310001373291016,36.38000106811523,36.72999954223633,1258300.0,34.811630249023445,-0.9620628472929111
22,2016-12-13,37.09000015258789,35.66999816894531,36.97000122070313,36.58000183105469,1814000.0,34.669456481933594,0.40837928954819674
23,2016-12-14,37.0,34.970001220703125,36.61999893188477,35.150001525878906,3886300.0,33.31414794921875,3.909240660457755
24,2016-12-15,35.263999938964844,34.150001525878906,35.060001373291016,34.380001068115234,1555100.0,32.58437347412109,2.1906128715151416
25,2016-12-16,35.470001220703125,34.279998779296875,34.34000015258789,35.2599983215332,3784000.0,33.41840362548828,-2.559619622100877
26,2016-12-19,35.84000015258789,34.27000045776367,35.310001373291016,34.47999954223633,1983200.0,32.679134368896484,2.2121350437516374
27,2016-12-20,35.110000610351555,34.200000762939446,34.220001220703125,34.950000762939446,944900.0,33.12459945678711,-1.3631126071431328
28,2016-12-21,35.220001220703125,34.459999084472656,34.639999389648445,35.02000045776367,703600.0,33.190948486328125,-0.20028524548260576
29,2016-12-22,36.61999893188477,34.799999237060554,35.0,36.33000183105469,1438500.0,34.43251800537109,-3.740723461357346
30,2016-12-23,37.06999969482422,35.970001220703125,36.40999984741211,36.849998474121094,888300.0,34.92537307739258,-1.4313146624229343
