,Date,High,Low,Open,Close,Volume,Adj Close,%Gain or %Loss
0,2015-01-02,209.92999267578125,205.72000122070312,209.05999755859372,207.1999969482422,787500.0,196.49349975585938,0.0
1,2015-01-05,210.22999572753903,206.0500030517578,206.3500061035156,208.8999938964844,1260800.0,198.1056671142578,-0.8204618596914695
2,2015-01-06,212.0,206.8300018310547,209.0,208.4199981689453,1195400.0,197.6504669189453,0.2297729734625755
3,2015-01-07,215.19000244140625,209.4499969482422,210.2100067138672,214.75,1163200.0,203.65333557128903,-3.037137456417971
4,2015-01-08,218.0500030517578,215.00999450683597,216.1999969482422,217.1999969482422,1665200.0,205.9767608642578,-1.140860045747235
5,2015-01-09,218.13999938964844,216.25999450683597,217.47999572753903,216.6699981689453,741000.0,205.4741668701172,0.2440141743755049
6,2015-01-12,217.92999267578125,213.8500061035156,217.75,214.66000366210938,720800.0,203.56802368164062,0.9276755082947263
7,2015-01-13,218.2400054931641,213.0,217.17999267578125,214.6499938964844,900100.0,203.5585479736328,0.004663079033916204
8,2015-01-14,215.32000732421875,212.5,213.13999938964844,213.52999877929688,730200.0,202.49636840820312,0.5217773813344012
9,2015-01-15,214.30999755859372,211.2100067138672,213.6300048828125,211.3000030517578,973300.0,200.38165283203125,1.0443477451821515
10,2015-01-16,214.22999572753903,209.1199951171875,210.5200042724609,213.97999572753903,921900.0,202.9231109619141,-1.268335370125271
11,2015-01-20,216.05999755859372,212.13999938964844,216.05999755859372,214.8699951171875,862000.0,203.7671356201172,-0.4159264451905603
12,2015-01-21,216.1699981689453,213.44000244140625,213.75999450683597,215.22999572753903,751400.0,204.1085662841797,-0.1675434534985651
13,2015-01-22,219.0,213.19000244140625,215.0,218.88999938964844,942600.0,207.57943725585938,-1.7005081702192777
14,2015-01-23,219.67999267578125,217.47000122070312,218.8600006103516,217.6699981689453,613900.0,206.42247009277344,0.557358136098026
15,2015-01-26,219.0500030517578,215.75999450683597,217.1100006103516,218.94000244140625,690300.0,207.62684631347656,-0.5834539822411444
16,2015-01-27,219.07000732421875,215.6999969482422,217.6499938964844,217.7100067138672,749100.0,206.4604034423828,0.5617957951143441
17,2015-01-28,222.92999267578125,217.6100006103516,219.05999755859372,217.94000244140625,1910500.0,206.6785125732422,-0.10564315853489557
18,2015-01-29,219.75,216.3500061035156,217.5500030517578,219.52999877929688,1112600.0,208.18634033203125,-0.7295569056066703
19,2015-01-30,219.13999938964844,212.22000122070312,218.6499938964844,212.6499938964844,1352300.0,201.66184997558597,3.1339702642321985
20,2015-02-02,214.8999938964844,210.6300048828125,212.8300018310547,214.8300018310547,1069900.0,203.7292633056641,-1.0251624722037316
21,2015-02-03,216.1100006103516,209.0,215.25,213.1300048828125,1707300.0,202.11708068847656,0.7913219446784201
22,2015-02-04,213.77999877929688,210.66000366210938,212.42999267578125,210.83999633789062,1683800.0,199.9454345703125,1.0744655808463075
23,2015-02-05,217.2899932861328,212.33999633789062,212.47000122070312,215.8600006103516,2398800.0,204.7060394287109,-2.3809544487071346
24,2015-02-06,225.05999755859372,218.75,220.97999572753903,222.75999450683597,2099300.0,211.2494201660156,-3.1965134239666475
25,2015-02-09,221.22000122070312,215.77999877929688,221.0200042724609,218.25999450683597,1764900.0,206.9819641113281,2.020111380395058
26,2015-02-10,222.91000366210938,218.97999572753903,220.0800018310547,222.4499969482422,1234100.0,210.9554443359375,-1.919729930752376
27,2015-02-11,225.0,221.3300018310547,221.6300048828125,223.72999572753903,1032000.0,212.1693878173828,-0.5754096636803578
28,2015-02-12,225.0,222.9499969482422,225.0,224.7700042724609,680600.0,213.15562438964844,-0.4648498479338503
29,2015-02-13,224.97999572753903,222.5800018310547,223.75999450683597,224.88999938964844,583900.0,213.26942443847656,-0.053385734264645546
30,2015-02-17,226.7899932861328,224.3300018310547,224.7100067138672,226.0500030517578,1048400.0,214.3694610595703,-0.515809358022867
31,2015-02-18,226.4900054931641,224.00999450683597,225.83999633789062,225.63999938964844,630200.0,213.9806060791016,0.18137741940905794
32,2015-02-19,227.02999877929688,224.25,225.2700042724609,225.3500061035156,650400.0,213.70567321777344,0.12852033633986298
33,2015-02-20,229.3000030517578,224.6000061035156,224.94000244140625,229.16000366210938,825900.0,217.31874084472656,-1.6907022211677412
34,2015-02-23,230.32000732421875,228.55999755859372,229.5,229.82000732421875,860000.0,217.94468688964844,-0.2880099718808408
35,2015-02-24,231.02999877929688,229.16000366210938,229.82000732421875,230.1999969482422,867800.0,218.30502319335938,-0.16534227304560428
36,2015-02-25,231.5500030517578,229.50999450683597,230.6499938964844,229.6000061035156,840000.0,217.7360382080078,0.2606389455606691
37,2015-02-26,231.22999572753903,228.5,228.9600067138672,229.4600067138672,1379000.0,217.8309631347656,0.060975342302599975
38,2015-02-27,231.13999938964844,228.3500061035156,229.1499938964844,228.6999969482422,657000.0,217.1094512939453,0.33121665797418004
39,2015-03-02,230.38999938964844,227.6300048828125,228.6999969482422,228.22000122070312,1134200.0,216.6537933349609,0.2098800760577587
40,2015-03-03,228.92999267578125,225.6000061035156,228.6699981689453,227.69000244140625,788600.0,216.150634765625,0.23223152066515537
41,2015-03-04,228.4600067138672,224.8800048828125,227.3500061035156,227.6699981689453,816000.0,216.1316680908203,0.008785749152989446
42,2015-03-05,230.0200042724609,227.92999267578125,228.7400054931641,229.1999969482422,614500.0,217.5841217041016,-0.6720247690086599
43,2015-03-06,228.7400054931641,224.08999633789062,228.7400054931641,224.6000061035156,1072300.0,213.2172698974609,2.0069768350674795
44,2015-03-09,225.88999938964844,222.58999633789062,225.0,225.3500061035156,793100.0,213.9292449951172,-0.3339269722256078
45,2015-03-10,223.8699951171875,218.0,223.42999267578125,220.8500061035156,1094500.0,209.6573181152344,1.9968936667935582
46,2015-03-11,223.0,220.7400054931641,221.4499969482422,222.17999267578125,765800.0,210.91989135742188,-0.6022126038077941
47,2015-03-12,225.33999633789062,223.32000732421875,223.38999938964844,225.0800018310547,559600.0,213.67295837402344,-1.3052521608033851
48,2015-03-13,226.2899932861328,223.1300048828125,224.6999969482422,224.63999938964844,539100.0,213.25521850585938,0.19548713249812233
49,2015-03-16,230.1199951171875,225.67999267578125,226.3600006103516,229.5399932861328,825500.0,217.9069061279297,-2.1812650951735044
50,2015-03-17,228.8699951171875,226.19000244140625,228.0500030517578,228.1999969482422,557700.0,216.6347961425781,0.5837746698111357
51,2015-03-18,229.5800018310547,226.1999969482422,227.5200042724609,228.94000244140625,1102400.0,217.3372802734375,-0.324279361551395
52,2015-03-19,228.9499969482422,224.3699951171875,228.72000122070312,225.75,1549900.0,214.3089599609375,1.393379229225213
53,2015-03-20,230.2100067138672,226.1499938964844,228.1199951171875,229.94000244140625,1292700.0,218.28662109375,-1.8560365188953487
54,2015-03-23,232.69000244140625,229.25999450683597,230.22000122070312,230.25999450683597,927800.0,218.5904083251953,-0.13916328695841296
55,2015-03-24,231.2700042724609,228.3000030517578,229.8800048828125,228.3999938964844,667600.0,216.82470703125,0.8077827910728724
56,2015-03-25,230.22999572753903,225.5200042724609,228.25999450683597,225.5200042724609,956800.0,214.0906524658203,1.260941200081102
